NO,Solution Depth,Nodes In Memory,Max Nodes in Memory,Nodes Expanded,Optimal Solution,Real World Time
556,14,36,36,37715593,1,1339711725
557,14,39,39,47290437,1,1708431045
558,14,42,42,75242313,1,2692867285
559,14,47,47,26309794,1,952570110
560,14,49,49,61002627,1,2194052104
561,14,34,34,64658806,1,2304569506
562,14,41,41,55595780,1,1993202497
563,14,29,29,50888397,1,1894593226
564,14,44,44,71394903,1,2552436715
565,14,39,39,85970857,1,3154820623
566,14,35,35,79322946,1,2845360083
567,14,36,36,101501799,1,3685257485
568,14,37,37,76878073,1,2779207599
569,14,57,57,47459029,1,1718489432
570,14,38,38,90298640,1,3226448070
571,14,38,38,63854561,1,2256197492
572,14,29,29,74564864,1,2728558053
573,14,53,53,48978584,1,1777692071
574,14,39,39,96967829,1,3556905518
575,14,38,38,85189609,1,3041034442
576,14,47,47,44984338,1,1614363385
577,14,26,26,98061059,1,3442467862
578,14,46,46,45955974,1,1642948749
579,14,36,36,127346158,1,4539803423
580,14,32,32,66608503,1,2478869170
581,14,39,39,45839733,1,1667580818
582,14,62,62,85608094,1,3047279888
583,14,36,36,34411407,1,1242897519
584,14,34,34,59911232,1,2254241312
585,14,35,35,44657232,1,1615792068
586,14,44,44,32067248,1,1133955588
587,14,52,52,49433929,1,1818336739
588,14,58,58,103108537,1,3752846255
589,14,43,43,53820203,1,1987366708
590,14,32,32,75900749,1,2703511064
591,14,43,43,127318769,1,4531015237
592,14,38,38,53660387,1,1954222481
593,14,42,42,33770968,1,1183175572
594,14,48,48,80100402,1,2934644315
595,14,48,48,67002842,1,2403437261
596,14,43,43,45772069,1,1679103854
597,14,41,41,58454916,1,2169246640
598,14,39,39,78018429,1,2859666800
599,14,41,41,79131625,1,2886625524
600,14,49,49,39126351,1,1380125101
601,14,38,38,60094654,1,2242297800
602,14,43,43,93746220,1,3337829232
603,14,53,53,40220128,1,1472967299
604,14,29,29,54093921,1,2004897173
605,14,40,40,72123541,1,2623183736
606,14,33,33,63759160,1,2338814924
607,14,35,35,85925232,1,3161787427
608,14,46,46,57479184,1,2096026470
609,14,43,43,91074499,1,3335030345
610,14,31,31,63399887,1,2294904109
611,14,37,37,88245813,1,3140135243
612,14,41,41,49204889,1,1790047873
613,14,37,37,73913323,1,2748420729
614,14,35,35,57537907,1,2063205935
615,14,40,40,121341033,1,4454620735
616,14,56,56,72457754,1,2667047473
617,14,41,41,59173185,1,2093017055
618,14,35,35,94545392,1,3361195778
619,14,44,44,46011065,1,1674368379
620,14,56,56,115916082,1,4198839918
621,14,33,33,74377418,1,2614460755
622,14,33,33,63759147,1,2354435410
623,14,44,44,75924382,1,2729274149
624,14,43,43,61300313,1,2201467163
625,14,31,31,34514107,1,1209725515
626,14,52,52,57779760,1,2041037365
627,14,49,49,75338411,1,2728539047
628,14,29,29,86020576,1,3071543236
629,14,39,39,50149425,1,1840120213
630,14,38,38,33668806,1,1211217650
631,14,31,31,62389315,1,2257949573
632,14,38,38,67678846,1,2438647611
633,14,42,42,31848150,1,1182169119
634,14,49,49,56827054,1,2035084323
635,14,33,33,92157108,1,3302497828
636,14,53,53,64409559,1,2298099202
637,14,33,33,53887624,1,2019336057
638,14,39,39,34059674,1,1227011823
639,14,41,41,67820449,1,2382624859
640,14,45,45,43070113,1,1585005784
641,14,33,33,84277072,1,3029080402
642,14,40,40,75609366,1,2717733569
643,14,55,55,36642788,1,1311492451
644,14,41,41,48494154,1,1714844038
645,14,47,47,60250464,1,2244315676
646,14,33,33,67588619,1,2394069239
647,14,47,47,50346238,1,1856240709
648,14,43,43,83847137,1,3004077566
649,14,42,42,32306398,1,1154744890
650,14,43,43,60078916,1,2262261647
651,14,42,42,138340976,1,4988353277
652,14,40,40,40343176,1,1510704014
653,14,40,40,75605269,1,2706399717
654,14,38,38,99270271,1,3691259066
655,14,33,33,62237358,1,2212200418
656,14,38,38,65901344,1,2380135628
657,14,29,29,101640432,1,3594970894
658,14,42,42,78975196,1,2856902126
659,14,33,33,53268108,1,1983374523
660,14,33,33,82376986,1,3050551298
661,14,29,29,90414316,1,3180370838
662,14,49,49,68712661,1,2412384223
663,14,42,42,38824201,1,1394659309
664,14,33,33,82362623,1,2975305357
665,14,33,33,77052150,1,2803868030
666,14,49,49,61452550,1,2220306135
667,14,44,44,29476939,1,1075732208
668,14,42,42,66464480,1,2336842077
669,14,48,48,23609570,1,837087111
670,14,41,41,42289680,1,1507767113
671,14,48,48,59501567,1,2164461164
672,14,37,37,49119156,1,1817527367
673,14,42,42,40522778,1,1472759693
674,14,36,36,127428135,1,4602880408
675,14,51,51,53144500,1,1889945180
676,14,50,50,27534767,1,1000687149
677,14,44,44,57679062,1,2072575420
678,14,27,27,69833630,1,2574659671
679,14,33,33,87241557,1,3109393403
680,14,45,45,53194482,1,1877788798
681,14,41,41,76348563,1,2834904904
682,14,45,45,30162875,1,1090269047
683,14,37,37,32904970,1,1167423797
684,14,39,39,48025727,1,1709222288
685,14,41,41,73364974,1,2646986840
686,14,28,28,61290270,1,2252496541
687,14,37,37,117576409,1,4417373211
688,14,41,41,34803042,1,1272761856
689,14,31,31,51240255,1,1820809595
690,14,39,39,25950322,1,954501726
691,14,38,38,52197508,1,1954324822
692,14,34,34,39235299,1,1427698854
693,14,51,51,34431721,1,1260549625
694,14,43,43,38821676,1,1377782950
695,14,39,39,51405326,1,1846785257
696,14,36,36,87988710,1,3190199104
697,14,43,43,36046431,1,1338768724
698,14,31,31,32961814,1,1207170493
699,14,47,47,83536765,1,3048508859
700,14,43,43,61264601,1,2214945210
701,14,49,49,68726009,1,2445448038
702,14,35,35,126055935,1,4541526556
703,14,45,45,85385392,1,3090871689
704,14,34,34,35862086,1,1283223175
705,14,22,22,147919279,1,5379447018
706,14,50,50,59823998,1,2133365224
707,14,33,33,82827556,1,3008797251
708,14,43,43,42795266,1,1578179332
709,14,44,44,102093738,1,3620967025
710,14,43,43,48523061,1,1754897758
711,14,42,42,48192347,1,1739993076
712,14,29,29,68507811,1,2457259092
713,14,38,38,38877074,1,1380317796
714,14,35,35,77946120,1,2796732216
715,14,49,49,96802517,1,3679143328
716,14,38,38,85115867,1,3089052063
717,14,44,44,82358007,1,3027537682
718,14,42,42,42623405,1,1556316617
719,14,34,34,35820753,1,1289452831
720,14,40,40,73024372,1,2671302236
721,14,40,40,85568529,1,3060955013
722,14,37,37,90033516,1,3289369496
723,14,35,35,51622699,1,1890664200
724,14,48,48,79074860,1,2845454237
725,14,32,32,51081406,1,1885335732
726,14,44,44,36768673,1,1422241144
727,14,44,44,95036925,1,3434437878
728,14,38,38,64939270,1,2336307564
729,14,41,41,73695777,1,2693490981
730,14,32,32,75906204,1,2734140036
731,14,34,34,45169431,1,1644550535
732,14,29,29,54378075,1,2036648389
733,14,43,43,32893120,1,1188233275
734,14,32,32,38024866,1,1400364978
735,14,51,51,82654809,1,2972000321
736,14,44,44,93356124,1,3338404097
737,14,56,56,115911465,1,4246286183
738,14,37,37,48981500,1,1771279663
739,14,34,34,43609123,1,1566517697
740,14,39,39,19721874,1,749065478
741,14,38,38,109736776,1,4016550037
742,14,45,45,74056856,1,2640553964
743,14,38,38,43022045,1,1518308551
744,14,46,46,43487833,1,1570148763
745,14,25,25,72886367,1,2568240831
746,14,43,43,165615856,1,6041917500
747,14,38,38,43757900,1,1605019632
748,14,43,43,60980325,1,2149708532
749,14,45,45,94464174,1,3422582963
750,14,54,54,73768412,1,2699803388
751,14,43,43,98732004,1,3567048409
752,14,39,39,64408275,1,2320332100
753,14,39,39,74517601,1,2633893891
754,14,37,37,112885514,1,4020659767
755,14,32,32,107658685,1,3791465444
756,14,33,33,89889417,1,3355577830
757,14,54,54,41113819,1,1468751718
758,14,32,32,91238504,1,3284319981
759,14,41,41,100609856,1,3657833255
760,14,39,39,55147095,1,2007003940
761,14,47,47,58346200,1,2128303136
762,14,37,37,67195742,1,2400683405
763,14,34,34,53534259,1,1919009793
764,14,46,46,25111489,1,894554044
765,14,34,34,36908924,1,1298754771
766,14,32,32,81594709,1,2927516688
767,14,35,35,126919126,1,4548684886
768,14,33,33,80933243,1,2928993032
769,14,45,45,64502407,1,2258031738
770,14,30,30,80611044,1,2845777050
771,14,36,36,68559438,1,2507176166
772,14,39,39,48853905,1,1774541132
773,14,40,40,26576469,1,953034739
774,14,38,38,50300685,1,1842454762
775,14,48,48,32685173,1,1154279383
776,14,36,36,88625688,1,3228300738
777,14,45,45,50790682,1,1824145042
778,14,54,54,47240876,1,1713788461
779,14,36,36,85386814,1,3068391419
780,14,39,39,36751615,1,1317722692
781,14,44,44,36101086,1,1309388900
782,14,40,40,100123191,1,3715206910
783,14,31,31,53491516,1,1983285048
784,14,41,41,112173758,1,4166689280
785,14,43,43,40545240,1,1503504456
786,14,40,40,111703217,1,3939305226
787,14,39,39,36856930,1,1314148644
788,14,45,45,87016555,1,3126551639
789,14,44,44,72298748,1,2636379027
790,14,45,45,83744517,1,3061321687
791,14,38,38,42034698,1,1506453345
792,14,36,36,54669280,1,1976369706
793,14,38,38,65689519,1,2303144624
794,14,31,31,34556847,1,1231950810
795,14,38,38,52732448,1,1906793468
796,14,51,51,86273159,1,3199439930
797,14,43,43,37328179,1,1347568606
798,14,47,47,42874327,1,1580153348
799,14,40,40,115593912,1,4121820844
800,14,36,36,69307176,1,2447426148
801,14,37,37,31708068,1,1132282162
802,14,39,39,27262658,1,967253150
803,14,33,33,54848610,1,1998857579
804,14,44,44,45034416,1,1639550728
805,14,41,41,59544370,1,2099118930
806,14,39,39,70614875,1,2480662189
807,14,42,42,107921601,1,3878251673
808,14,28,28,57508436,1,2091024032
809,14,36,36,52612901,1,1936405461
810,14,56,56,71316954,1,2649931928
811,14,43,43,66126712,1,2452787073
812,14,37,37,61709370,1,2160202309
813,14,38,38,65248490,1,2339551780
814,14,40,40,42482604,1,1517404147
815,14,28,28,41654994,1,1538722115
816,14,33,33,48807216,1,1794910542
817,14,46,46,45597591,1,1628258690
818,14,42,42,48679098,1,1745327393
819,14,42,42,57543118,1,2084958999
820,14,47,47,66139950,1,2384903267
821,14,49,49,67795974,1,2476507720
822,14,32,32,25803850,1,928164361
823,14,41,41,75947752,1,2751277803
824,14,43,43,61550939,1,2223890709
825,14,47,47,32749389,1,1168265333
826,14,42,42,46808620,1,1764834505
827,14,41,41,39890371,1,1450575626
828,14,35,35,24750931,1,926595325
829,14,29,29,94172790,1,3414873454
830,14,29,29,66997749,1,2421811896
831,14,28,28,57508375,1,2090068458
832,14,46,46,85460103,1,3115790899
833,14,38,38,39938538,1,1441704397
834,14,31,31,55757726,1,1997475096
835,14,40,40,37872154,1,1331749871
836,14,39,39,55267739,1,1971109367
837,14,34,34,37190884,1,1304069203
838,14,46,46,45777384,1,1630900848
839,14,36,36,83438809,1,3078803029
840,14,49,49,61994400,1,2314361222
841,14,46,46,68858812,1,2482687375
842,14,33,33,76844909,1,2822404656
843,14,34,34,60156087,1,2241838726
844,14,43,43,55967415,1,2061829592
845,14,40,40,68940953,1,2508592568
846,14,40,40,51694733,1,1904472662
