NO,Solution Depth,Nodes In Memory,Max Nodes in Memory,Nodes Expanded,Optimal Solution,Real World Time
729,14,27684,27684,12827,1,4389561
730,14,27684,27684,12827,1,4344238
731,14,27684,27684,12827,1,4401257
732,14,27684,27684,12827,1,4338098
733,14,27684,27684,12827,1,4436346
734,14,27684,27684,12827,1,4361197
735,14,27684,27684,12827,1,4663543
736,14,27684,27684,12827,1,5235776
737,14,27684,27684,12827,1,4469387
738,14,27684,27684,12827,1,4426988
739,14,27684,27684,12827,1,4446872
740,14,27684,27684,12827,1,4436931
741,14,27684,27684,12827,1,4415585
742,14,27684,27684,12827,1,4391315
743,14,27684,27684,12827,1,4314706
744,14,27684,27684,12827,1,5314726
745,14,27684,27684,12827,1,4522019
746,14,27684,27684,12827,1,4366169
747,14,27684,27684,12827,1,4344824
748,14,27684,27684,12827,1,4361198
749,14,27684,27684,12827,1,4338975
750,14,27684,27684,12827,1,4410030
751,14,27684,27684,12827,1,4738983
752,14,27684,27684,12827,1,5013550
753,14,27684,27684,12827,1,4799511
754,14,27684,27684,12827,1,4484007
755,14,27684,27684,12827,1,4393070
756,14,27684,27684,12827,1,4421141
757,14,27684,27684,12827,1,4429328
758,14,27684,27684,12827,1,4609449
759,14,27684,27684,12827,1,5596310
760,14,27684,27684,12827,1,4564710
761,14,27684,27684,12827,1,4475235
762,14,27684,27684,12827,1,4636934
763,14,27684,27684,12827,1,4604185
764,14,27684,27684,12827,1,4403889
765,14,27684,27684,12827,1,4441609
766,14,27684,27684,12827,1,4449504
767,14,27684,27684,12827,1,5332562
768,14,27684,27684,12827,1,4712959
769,14,27684,27684,12827,1,4502136
770,14,27684,27684,12827,1,4431375
771,14,27684,27684,12827,1,4525821
772,14,27684,27684,12827,1,4436345
773,14,27684,27684,12827,1,4453305
774,14,27684,27684,12827,1,4504475
775,14,27684,27684,12827,1,5270865
776,14,27684,27684,12827,1,4825827
777,14,27684,27684,12827,1,4472896
778,14,27684,27684,12827,1,4415585
779,14,27684,27684,12827,1,4564419
780,14,27684,27684,12827,1,4514417
781,14,27684,27684,12827,1,4427573
782,14,27684,27684,12827,1,4415293
783,14,27684,27684,12827,1,4366753
784,14,27684,27684,12827,1,5222911
785,14,27684,27684,12827,1,4405350
786,14,27684,27684,12827,1,4358274
787,14,27684,27684,12827,1,4281079
788,14,27684,27684,12827,1,4339267
789,14,27684,27684,12827,1,4441316
790,14,27684,27684,12827,1,4421726
791,14,27684,27684,12827,1,4629917
792,14,27684,27684,12827,1,5470577
793,14,27684,27684,12827,1,4894250
794,14,27684,27684,12827,1,4479621
795,14,27684,27684,12827,1,4417047
796,14,27684,27684,12827,1,4390730
797,14,27684,27684,12827,1,4445702
798,14,27684,27684,12827,1,4446287
799,14,27684,27684,12827,1,4439562
800,14,27684,27684,12827,1,4407690
801,14,27684,27684,12827,1,5236069
802,14,27684,27684,12827,1,4633426
803,14,27684,27684,12827,1,4617928
804,14,27684,27684,12827,1,4781382
805,14,27684,27684,12827,1,4563249
806,14,27684,27684,12827,1,4575822
807,14,27684,27684,12827,1,4486931
808,14,27684,27684,12827,1,4485761
809,14,27684,27684,12827,1,5180513
810,14,27684,27684,12827,1,4560032
811,14,27684,27684,12827,1,4377865
812,14,27684,27684,12827,1,4353888
813,14,27684,27684,12827,1,4396871
814,14,27684,27684,12827,1,4424649
815,14,27684,27684,12827,1,4683134
816,14,27684,27684,12827,1,4424649
817,14,27684,27684,12827,1,5331977
818,14,27684,27684,12827,1,4541903
819,14,27684,27684,12827,1,4509154
820,14,27684,27684,12827,1,4425819
821,14,27684,27684,12827,1,4473189
822,14,27684,27684,12827,1,4481668
823,14,27684,27684,12827,1,4601261
824,14,27684,27684,12827,1,4675824
825,14,27684,27684,12827,1,4993667
826,14,27684,27684,12827,1,4946005
827,14,27684,27684,12827,1,4601261
828,14,27684,27684,12827,1,4567635
829,14,27684,27684,12827,1,4514418
830,14,27684,27684,12827,1,4453305
831,14,27684,27684,12827,1,4389269
832,14,27684,27684,12827,1,4580208
833,14,27684,27684,12827,1,5148932
834,14,27684,27684,12827,1,4910624
835,14,27684,27684,12827,1,4564126
836,14,27684,27684,12827,1,4464708
837,14,27684,27684,12827,1,4396578
838,14,27684,27684,12827,1,4430790
839,14,27684,27684,12827,1,4357396
840,14,27684,27684,12827,1,4316167
841,14,27684,27684,12827,1,4360613
842,14,27684,27684,12827,1,5215600
843,14,27684,27684,12827,1,4461492
844,14,27684,27684,12827,1,4434299
845,14,27684,27684,12827,1,4404181
846,14,27684,27684,12827,1,4310612
847,14,27684,27684,12827,1,4384298
848,14,27684,27684,12827,1,4454183
849,14,27684,27684,12827,1,4426112
850,14,27684,27684,12827,1,5121447
851,14,27684,27684,12827,1,4717930
852,14,27684,27684,12827,1,4463539
853,14,27684,27684,12827,1,4368800
854,14,27684,27684,12827,1,4359444
855,14,27684,27684,12827,1,4418509
856,14,27684,27684,12827,1,4562956
857,14,27684,27684,12827,1,4481668
858,14,27684,27684,12827,1,4609741
859,14,27684,27684,12827,1,5105949
860,14,27684,27684,12827,1,4563834
861,14,27684,27684,12827,1,4392485
862,14,27684,27684,12827,1,4390145
863,14,27684,27684,12827,1,4382543
864,14,27684,27684,12827,1,4462954
865,14,27684,27684,12827,1,4520850
866,14,27684,27684,12827,1,4500674
867,14,27684,27684,12827,1,5380808
868,14,27684,27684,12827,1,4631379
869,14,27684,27684,12827,1,4734012
870,14,27684,27684,12827,1,6229657
871,14,27684,27684,12827,1,4440439
872,14,27684,27684,12827,1,5007702
873,14,27684,27684,12827,1,5678183
874,14,27684,27684,12827,1,4498920
875,14,27684,27684,12827,1,4567343
876,14,27684,27684,12827,1,4544242
877,14,27684,27684,12827,1,4387222
878,14,27684,27684,12827,1,4380497
879,14,27684,27684,12827,1,4437515
880,14,27684,27684,12827,1,4718807
881,14,27684,27684,12827,1,5561514
882,14,27684,27684,12827,1,4903606
883,14,27684,27684,12827,1,4747170
884,14,27684,27684,12827,1,4603893
885,14,27684,27684,12827,1,4551260
886,14,27684,27684,12827,1,4439269
887,14,27684,27684,12827,1,4504768
888,14,27684,27684,12827,1,4380789
889,14,27684,27684,12827,1,5518531
890,14,27684,27684,12827,1,4664128
891,14,27684,27684,12827,1,4505646
892,14,27684,27684,12827,1,4439854
893,14,27684,27684,12827,1,4453012
894,14,27684,27684,12827,1,4673192
895,14,27684,27684,12827,1,4435469
896,14,27684,27684,12827,1,4420263
897,14,27684,27684,12827,1,4999807
898,14,27684,27684,12827,1,4736059
899,14,27684,27684,12827,1,4469680
900,14,27684,27684,12827,1,4492487
901,14,27684,27684,12827,1,4450966
902,14,27684,27684,12827,1,4567635
903,14,27684,27684,12827,1,4515002
904,14,27684,27684,12827,1,4344823
905,14,27684,27684,12827,1,4593367
906,14,27684,27684,12827,1,5133143
907,14,27684,27684,12827,1,4592197
908,14,27684,27684,12827,1,4589565
909,14,27684,27684,12827,1,4461493
910,14,27684,27684,12827,1,4415292
911,14,27684,27684,12827,1,4487224
912,14,27684,27684,12827,1,4495119
913,14,27684,27684,12827,1,4421140
914,14,27684,27684,12827,1,5854502
915,14,27684,27684,12827,1,4695415
916,14,27684,27684,12827,1,4388684
917,14,27684,27684,12827,1,4333127
918,14,27684,27684,12827,1,4413246
919,14,27684,27684,12827,1,4424357
920,14,27684,27684,12827,1,4332835
921,14,27684,27684,12827,1,4518218
922,14,27684,27684,12827,1,5168816
923,14,27684,27684,12827,1,4774657
924,14,27684,27684,12827,1,4751265
925,14,27684,27684,12827,1,4595413
926,14,27684,27684,12827,1,4449504
927,14,27684,27684,12827,1,4397163
928,14,27684,27684,12827,1,4507692
929,14,27684,27684,12827,1,4414415
930,14,27684,27684,12827,1,4869980
931,14,27684,27684,12827,1,5115891
932,14,27684,27684,12827,1,4696000
933,14,27684,27684,12827,1,4494241
934,14,27684,27684,12827,1,4465878
935,14,27684,27684,12827,1,4503014
936,14,27684,27684,12827,1,4362075
937,14,27684,27684,12827,1,4498628
938,14,27684,27684,12827,1,4384590
939,14,27684,27684,12827,1,5258292
940,14,27684,27684,12827,1,4652139
941,14,27684,27684,12827,1,4548629
942,14,27684,27684,12827,1,4446872
943,14,27684,27684,12827,1,4467340
944,14,27684,27684,12827,1,4586056
945,14,27684,27684,12827,1,4387222
946,14,27684,27684,12827,1,4640151
947,14,27684,27684,12827,1,5769413
948,14,27684,27684,12827,1,4572605
949,14,27684,27684,12827,1,4437515
950,14,27684,27684,12827,1,4581378
951,14,27684,27684,12827,1,4454182
952,14,27684,27684,12827,1,4407398
953,14,27684,27684,12827,1,4496873
954,14,27684,27684,12827,1,4705064
955,14,27684,27684,12827,1,5125248
956,14,27684,27684,12827,1,4935186
957,14,27684,27684,12827,1,4778165
958,14,27684,27684,12827,1,4468802
959,14,27684,27684,12827,1,4446288
960,14,27684,27684,12827,1,4509446
961,14,27684,27684,12827,1,4424649
962,14,27684,27684,12827,1,4390146
963,14,27684,27684,12827,1,4445411
964,14,27684,27684,12827,1,5376716
965,14,27684,27684,12827,1,4563541
966,14,27684,27684,12827,1,4364999
967,14,27684,27684,12827,1,4410906
968,14,27684,27684,12827,1,4342777
969,14,27684,27684,12827,1,4500674
970,14,27684,27684,12827,1,4395994
971,14,27684,27684,12827,1,4409152
972,14,27684,27684,12827,1,5477887
973,14,27684,27684,12827,1,4573483
974,14,27684,27684,12827,1,4428451
975,14,27684,27684,12827,1,4617636
976,14,27684,27684,12827,1,4641613
977,14,27684,27684,12827,1,4501844
978,14,27684,27684,12827,1,4572020
979,14,27684,27684,12827,1,4596583
980,14,27684,27684,12827,1,5480226
981,14,27684,27684,12827,1,4691321
982,14,27684,27684,12827,1,4470265
983,14,27684,27684,12827,1,4457691
984,14,27684,27684,12827,1,4340438
985,14,27684,27684,12827,1,4485761
986,14,27684,27684,12827,1,5071446
987,14,27684,27684,12827,1,4748925
988,14,27684,27684,12827,1,4117333
989,14,27684,27684,12827,1,4281371
990,14,27684,27684,12827,1,4352133
991,14,27684,27684,12827,1,4171135
992,14,27684,27684,12827,1,4105344
993,14,27684,27684,12827,1,4226108
994,14,27684,27684,12827,1,4190434
995,14,27684,27684,12827,1,4939572
996,14,27684,27684,12827,1,4375525
997,14,27684,27684,12827,1,4243944
998,14,27684,27684,12827,1,4408274
999,14,27684,27684,12827,1,4170258
1000,14,27684,27684,12827,1,4131369
